text,intent,id
put wash the dog on my to do list please,todo_list_update,eval-1498
check the status of my credit card application please,application_status,eval-1499
are you a human being or a computer,are_you_a_bot,eval-1500
how much vacation do i have saved,pto_balance,eval-1501
"hey, have you approved my vacation time yet",pto_request_status,eval-1502
what is your names,what_is_your_name,eval-1503
could you book me an appointment for an oil change,schedule_maintenance,eval-1504
"flip a coin, i choose heads",flip_coin,eval-1505
please call felicity,make_call,eval-1506
what is the square root of 888,calculator,eval-1507
raise my credit limit,credit_limit_change,eval-1508
please change your language setting to spanish now,change_language,eval-1509
my card was in my pocket and bent,damaged_card,eval-1510
who tracks my credit score,credit_score,eval-1511
what shots do i need before going to africa,vaccines,eval-1512
look up the exchange rate between dollars and euros,exchange_rate,eval-1513
how do i change my credit limit,credit_limit_change,eval-1514
speed your speech up,change_speed,eval-1515
can you make a reservation in tampa from may 2 to may 4,book_hotel,eval-1516
did i put a car wash on my todo list,todo_list,eval-1517
i want you to read my reminder list to me,reminder,eval-1518
will my new credit card be here this week,replacement_card_duration,eval-1519
how much air pressure is in my tires,tire_pressure,eval-1520
can you cancel it,cancel,eval-1521
when do i need to pay my car insurance bill by,bill_due,eval-1522
where can i get the form for my taxes,w2,eval-1523
is it possible to make a reservation at sushi king in virginia beach,accept_reservations,eval-1524
can i increase my credit limit,credit_limit_change,eval-1525
what's the danger level of flying to russia right now,travel_alert,eval-1526
is there a reservation available at ruth chris today,restaurant_reservation,eval-1527
"true, most definitely",yes,eval-1528
i'd like to augment my workout playlist with this tune,update_playlist,eval-1529
roll a 6 sided die and tell me the result,roll_dice,eval-1530
how do i set up direct deposit for my cefcu account,direct_deposit,eval-1531
tell me how to make changes to my insurance policy,insurance_change,eval-1532
suggest a few local eateries in mid price range,restaurant_suggestion,eval-1533
i want to increase my credit limit to 5000 dollars,credit_limit_change,eval-1534
when was the last time my car was serviced,last_maintenance,eval-1535
i need a timer set please,timer,eval-1536
can you factor x squared plus 4 x plus 4,calculator,eval-1537
please check my tires and let me know if i have sufficient air in them,tire_pressure,eval-1538
pull up ramen recipes please,recipe,eval-1539
let me know when you were made,where_are_you_from,eval-1540
can you create a meeting for 3:00 on wednesday,schedule_meeting,eval-1541
do you think i have enough money in my chase account for a new pair of sneakers,balance,eval-1542
how many mpg does an equinox get,mpg,eval-1543
what exactly is your name,what_is_your_name,eval-1544
has my purchase arrived yet,order_status,eval-1545
can you tell me how to jump start a car,jump_start,eval-1546
what is the average wait time to be seated for dinner at rouge,how_busy,eval-1547
do i have graham crackers on my shopping list if not please add it,shopping_list_update,eval-1548
i'm out of clorox wipes so will you put that on my shopping list,shopping_list_update,eval-1549
how much gas does my car currently have,gas,eval-1550
how much is the interest rate on my home equity loan,interest_rate,eval-1551
can you tell me what the limit is on my capital one card,credit_limit,eval-1552
how can i jump start my car if my battery is dead,jump_start,eval-1553
please change the language,change_language,eval-1554
i need to know my tax rate,taxes,eval-1555
are you good,greeting,eval-1556
do i have anything scheduled on my calendar for next tuesday,calendar,eval-1557
order dog food from walmart,order,eval-1558
tell me how many much fat is in the hamburger,nutrition_info,eval-1559
how old were you on your most recent birthday,how_old_are_you,eval-1560
is anything happening on march 4th 2019,calendar,eval-1561
what's the date of my next paycheck,payday,eval-1562
find out of grub burger takes reservations,accept_reservations,eval-1563
is the apr on my card that ends 1234 what it should be based on my credit score,apr,eval-1564
"in seoul, what things can i do",travel_suggestion,eval-1565
remind me to get an oil change,reminder_update,eval-1566
who are you employed by,who_do_you_work_for,eval-1567
where is the closest target,directions,eval-1568
what shots are required to visit australia,vaccines,eval-1569
how long would it take to get to mcdonald's in houston,distance,eval-1570
go back to default settings,reset_settings,eval-1571
what are you capable of doing and answering,what_can_i_ask_you,eval-1572
what are some good itialian restaurants in north salem,restaurant_suggestion,eval-1573
how long is the wait at applebee's,how_busy,eval-1574
help locate my phone,find_phone,eval-1575
what is the gas mileage on a ford falcon,mpg,eval-1576
could you tell me the fuel type for my car,gas_type,eval-1577
is there any way to change the date of my oil change,schedule_maintenance,eval-1578
where do i go to get a form for w2s,w2,eval-1579
how can i rent a ride in alaska from march 5th to march 18th,car_rental,eval-1580
what's my federal tax this year,taxes,eval-1581
my name is jason,change_user_name,eval-1582
what day do i have to pay my leasing office bill,bill_due,eval-1583
can you ask me that again,repeat,eval-1584
what is the name of the insurance plan i am enrolled in,insurance,eval-1585
how long is it to ann arbor by bus,distance,eval-1586
call aj please,make_call,eval-1587
move 100 dollars from my savings to my checking,transfer,eval-1588
"for peppercorn steak, what ingredients do i need",ingredients_list,eval-1589
cancel that reservation for 8 at barney's,cancel_reservation,eval-1590
share with current location with ben,share_location,eval-1591
i need to know favorable reviews about boston restaurant,restaurant_reviews,eval-1592
tell my bank i'll be in cuba beginning the 2nd,travel_notification,eval-1593
how much do i make in a year,income,eval-1594
"this was fun, see you around bye",goodbye,eval-1595
make your name steve,change_ai_name,eval-1596
how long should i expect to wait for my replacement credit card,replacement_card_duration,eval-1597
i need to know the credit limit,credit_limit,eval-1598
what was said,repeat,eval-1599
i need to know what routing number i should use for ally,routing,eval-1600
"can you remove this event from my calendar, please",calendar_update,eval-1601
this was a nice chat,goodbye,eval-1602
"did i buy too many donuts recently, like last week",spending_history,eval-1603
connect me with an uber,uber,eval-1604
pay my dte bill from my checking account please,pay_bill,eval-1605
is there much traffic between here and work right now,traffic,eval-1606
please notify my bank that i need more checks,order_checks,eval-1607
make an order of bread because i am out,order,eval-1608
how does my card's apr compare to others,apr,eval-1609
can you let me know if my visa card has been approved,application_status,eval-1610
i am bored and need new dinner recommendations,meal_suggestion,eval-1611
what is the best way to insure that my credit score doesn't decrease,improve_credit_score,eval-1612
i want to pay my cable bill directly from my checking account,pay_bill,eval-1613
make my settings go back to their factory settings,reset_settings,eval-1614
who can i call about my luggage,lost_luggage,eval-1615
can you give me a chinese meal suggestion,meal_suggestion,eval-1616
please show me how to set up my paycheck for direct deposit to my chase account,direct_deposit,eval-1617
please double check on my reservations for buffalo wild wings at five for the game,confirm_reservation,eval-1618
is cleaning the outside windows on my todo list,todo_list,eval-1619
read my shopping list,shopping_list,eval-1620
was my order brought here,order_status,eval-1621
what time is my meeting with fred scheduled for,meeting_schedule,eval-1622
pull up my credit card application's current status,application_status,eval-1623
what is your current age,how_old_are_you,eval-1624
i need you to roll a dice that has six sides and tell me what it lands on,roll_dice,eval-1625
which day is pay day,payday,eval-1626
make your name jake,change_ai_name,eval-1627
i want to apply for a new credit card,new_card,eval-1628
"my card was stolen, how do i report this",report_lost_card,eval-1629
when is my kaiser bill due,bill_due,eval-1630
i think i lost my luggage,lost_luggage,eval-1631
clear my to do list,todo_list_update,eval-1632
please tell me what kind of gas this car needs,gas_type,eval-1633
are there 8pm tables available at texas roadhouse,restaurant_reservation,eval-1634
what is the year that were you born,how_old_are_you,eval-1635
what's a fun fact about axolotls,fun_fact,eval-1636
tell me the highest amount i can spend on my discover card,credit_limit,eval-1637
what are some good southern bbq restaurants in nashville,restaurant_suggestion,eval-1638
make an alarm for one and two in the morning,alarm,eval-1639
what ingredients do i need to make raisin bread,ingredients_list,eval-1640
did i spend too much dough on donuts last week,spending_history,eval-1641
why are humans on earth,meaning_of_life,eval-1642
tell me the nutrional info of a regular banana,nutrition_info,eval-1643
how do i say dinner in spanish,translate,eval-1644
how many days have i taken off,pto_used,eval-1645
"remind me to wash the dog, put on list of things to do",todo_list_update,eval-1646
can you tell me the number of ounces in a quart,measurement_conversion,eval-1647
please schedule a meeting room for 9am on friday,schedule_meeting,eval-1648
tell me how the traffic is on rt 7 to the airport today,traffic,eval-1649
until next time,goodbye,eval-1650
is it a short time before i receive my new credit card,replacement_card_duration,eval-1651
let me know how many vacation have i utilized,pto_used,eval-1652
when is my flight boarding,flight_status,eval-1653
i want to report a stolen card,report_lost_card,eval-1654
define ambivalence for me please,definition,eval-1655
do we get monday off as a holiday,next_holiday,eval-1656
so what are my current gps coordinates,current_location,eval-1657
is this a song that i dont know,what_song,eval-1658
nix that reservation for 4 at strip house,cancel_reservation,eval-1659
i want to hear doctor jokes,tell_joke,eval-1660
enable whisper mode,whisper_mode,eval-1661
did my order get delivered,order_status,eval-1662
where do i redeem my credit card points,redeem_rewards,eval-1663
please request pto for march 2 and 3,pto_request,eval-1664
turn up your volume,change_volume,eval-1665
tell me how health chocolate is,nutrition_info,eval-1666
"i would like to report a fraud on my wells fargo card, please",report_fraud,eval-1667
i need to know where to get w2,w2,eval-1668
what time is my flight going to land,flight_status,eval-1669
"set my alarm for five tomorrow morning, please",alarm,eval-1670
please add onto my phone,sync_device,eval-1671
i need know know the reward balance for my visa,rewards_balance,eval-1672
can you reserve a hotel for myself a hotel in afghanistan at the zoo for the 10th to the 15th,book_hotel,eval-1673
please set an alarm for me,alarm,eval-1674
when will my card go rotten,expiration_date,eval-1675
what do you go by,what_is_your_name,eval-1676
set an alarm for 05:00 and one for 16:00,alarm,eval-1677
how much have i spent on eating out recently,spending_history,eval-1678
give a 6 sided dice a roll for me,roll_dice,eval-1679
set up a 52 minute timer,timer,eval-1680
where is the closest subway entrance to me to go to brooklyn,directions,eval-1681
i need a flight from denver international to new york for under 700 on the 3rd,book_flight,eval-1682
are butter and oil interchangable,ingredient_substitution,eval-1683
i need to let my bank know i will be in america from april to may,travel_notification,eval-1684
can you place a stop on my account,freeze_account,eval-1685
what is the interest rate on my auto loan,interest_rate,eval-1686
what was the date of my last paycheck,payday,eval-1687
do i need to have any shots to visit chile,vaccines,eval-1688
should i a gas refill for my car at the next gas station,gas,eval-1689
on the third i am looking for a flight for under 700 from denver international to new york international,book_flight,eval-1690
what do i owe on telephone and cable bill,bill_balance,eval-1691
10 minutes is the setting for the timer,timer,eval-1692
will my card expire on a certain month,expiration_date,eval-1693
give me harry potter trivia,fun_fact,eval-1694
could you talk a little faster,change_speed,eval-1695
allow me to turn on the lights,restaurant_reservation,eval-1696
send me an uber now for four people and we are going to appleby's downtown,uber,eval-1697
can you tell me my visa's reward balance,rewards_balance,eval-1698
use my boa account to pay the cable bill,pay_bill,eval-1699
arrange a meeting room for 9am on friday,schedule_meeting,eval-1700
i need to cancel my reservation for 2 at franklin's grille,cancel_reservation,eval-1701
aquire me them kyrie 4s,order,eval-1702
how do i get to the library by foot,directions,eval-1703
i want a clean bootup to factory settings,reset_settings,eval-1704
malignant is spelled how exactly,spelling,eval-1705
i want new language,change_language,eval-1706
"i think there has been a fraud on my black visa card, can i report it",report_fraud,eval-1707
what do i have to do,todo_list,eval-1708
i want to apply for a wells fargo credit card,new_card,eval-1709
can you move my money to my savings,transfer,eval-1710
what is the next song on this playlist,next_song,eval-1711
by chance would it be possible to reserve me a hotel in afghanistan at the zoo for the 10th to the 15th,book_hotel,eval-1712
when is the next payday,payday,eval-1713
when should i pay my pg&e bill,bill_due,eval-1714
tell me the duration it takes to get a new cc,replacement_card_duration,eval-1715
add what i am listening to to my road trip playlist,update_playlist,eval-1716
call back my mom please,make_call,eval-1717
how healthy is shepard's pie,nutrition_info,eval-1718
tell me chase's routing number,routing,eval-1719
could you please change your accent to the male british one,change_accent,eval-1720
i broke my card scraping snow off the windshield,damaged_card,eval-1721
do you know my credit rating number,credit_score,eval-1722
can i use pepper instead of salt,ingredient_substitution,eval-1723
tell me how to spell malignant,spelling,eval-1724
"someone is charging my card for playstations, and it's not me! what do i do!",report_fraud,eval-1725
let me know what date it will be in 3 days,date,eval-1726
i need you to stop talking,cancel,eval-1727
what month does my card stop working,expiration_date,eval-1728
what's my current credit score,credit_score,eval-1729
how much vacation have i earned,pto_balance,eval-1730
quit talking,cancel,eval-1731
please tell me when is the next holiday here,next_holiday,eval-1732
speak french,change_language,eval-1733
can you suggest a mexican dish,meal_suggestion,eval-1734
how much is my salary,income,eval-1735
i need you to create a timer,timer,eval-1736
what's the weather like,weather,eval-1737
talk to me about where im at right now,current_location,eval-1738
please use a male voice,change_accent,eval-1739
can you verify the doors are locked,smart_home,eval-1740
book a motel in uptown from march 3 to march 4,book_hotel,eval-1741
don't sync to my phone anymore,sync_device,eval-1742
what transactions did i put on my visa last month,transactions,eval-1743
my account appears to be blocked but i have no idea why that could be,account_blocked,eval-1744
see if all the doors are locked,smart_home,eval-1745
i keep trying to figure out if i have enough money in my chase account to purchase a new set of tires,balance,eval-1746
secure us a meeting room for 9am on friday,schedule_meeting,eval-1747
how do you make blue cheese dressing,recipe,eval-1748
can you share my location with roger,share_location,eval-1749
where am i at currently,current_location,eval-1750
order more bread please,order,eval-1751
can you look for a denver international to new york international round trip flight for the 5th though 8th,book_flight,eval-1752
please add this song to my morning job playlist,update_playlist,eval-1753
my luggage is lost,lost_luggage,eval-1754
post the living room lights on,smart_home,eval-1755
please tell me all the purchases on my hy-vee card for this statement period,transactions,eval-1756
can you check if my mastercard application has been reviewed yet,application_status,eval-1757
i want to buy an iphone7,order,eval-1758
i want to report fraudulent activity on my visa,report_fraud,eval-1759
tell me why i get an error logging in to my bank account,account_blocked,eval-1760
how does my name appear,user_name,eval-1761
i want you to go back to factory settings,reset_settings,eval-1762
will getting a credit card help my credit score,improve_credit_score,eval-1763
i want the volume at level 4,change_volume,eval-1764
set a reminder for me to request time off,reminder_update,eval-1765
can you tell me how to change my oil,oil_change_how,eval-1766
can you tell me what my calendar is like for thursday the 14th,calendar,eval-1767
has my request for time off been approved,pto_request_status,eval-1768
please put a block on my regions account immediately,freeze_account,eval-1769
what transactions have i made in the last few weeks,transactions,eval-1770
what's a good place to vacation,travel_suggestion,eval-1771
when was the last time i took my car in,last_maintenance,eval-1772
does mexico have any travel alerts i should know about,travel_alert,eval-1773
tell me what to enter into my gps for my current location,current_location,eval-1774
can you have your name changed to fred,change_ai_name,eval-1775
do you know my work income,income,eval-1776
what's my tax rate,taxes,eval-1777
absolutely not,no,eval-1778
can you tell me what my federal tax burden is,taxes,eval-1779
is mcdonalds busy around 9,how_busy,eval-1780
i call tails and you call heads on this coin flip i need you to do,flip_coin,eval-1781
i need to know how to order checks for my bank of america account,order_checks,eval-1782
what firm is responsible for your design,who_made_you,eval-1783
i ordered new light bulbs online when will they get here,order_status,eval-1784
"while in tulsa, if i use my card, would i be charged more",international_fees,eval-1785
cancel reservation at eight for the group,cancel_reservation,eval-1786
can the 401k i have be rolled over,rollover_401k,eval-1787
do i have any meetings today between 9:30 and 10:30,meeting_schedule,eval-1788
how can i safeguard my credit score from dropping,improve_credit_score,eval-1789
what was the date of my last car service,last_maintenance,eval-1790
what amount do i owe in taxes,taxes,eval-1791
tell me my phone's location,find_phone,eval-1792
do you know when the best time for me to change my tires next would be,tire_change,eval-1793
"i think dan scheduled a meeting today with me, can you double check please",meeting_schedule,eval-1794
adjust the volume to level 4,change_volume,eval-1795
where is the closet bus stop to go to downtown dallas,directions,eval-1796
how do you spell umbrella,spelling,eval-1797
what are the ratings for yardhouse,restaurant_reviews,eval-1798
how much is usd vs cad,exchange_rate,eval-1799
what did you ask again,repeat,eval-1800
can you assist with my utility bill payment,pay_bill,eval-1801
how to use credit card points,redeem_rewards,eval-1802
who has the best credit card offering for a college student,new_card,eval-1803
can i take more than one carry on,carry_on,eval-1804
can you tell me where i am,current_location,eval-1805
is there an uber going to downtown,uber,eval-1806
how many tablespoons is 5 teaspoons,measurement_conversion,eval-1807
please change your accent,change_accent,eval-1808
please change your response language to english,change_language,eval-1809
get me flight from philly to atlanta on june 5th i'm coming back june 8th,book_flight,eval-1810
when am i boarding my flight,flight_status,eval-1811
who do you say you work for,who_do_you_work_for,eval-1812
my card was cut by my kid,damaged_card,eval-1813
will a jump start work if my batter is dead,jump_start,eval-1814
how old are you ai,how_old_are_you,eval-1815
hey,greeting,eval-1816
submit full payment to chase for my visa bill,pay_bill,eval-1817
can you please freeze my account,freeze_account,eval-1818
do they use a different plug in brazil,plug_type,eval-1819
tell me the easiest way to set up direct deposit of my paycheck to my chase account,direct_deposit,eval-1820
could you tell me how many pto days do i have left,pto_balance,eval-1821
i need to report a stolen card,report_lost_card,eval-1822
i want a new pin on my card of private client account,pin_change,eval-1823
can you play music by the beatles,play_music,eval-1824
tell me how to spell the word dessert,spelling,eval-1825
what's my credit limit for my visa card,credit_limit,eval-1826
"i have credit card points, how do i redeem them",redeem_rewards,eval-1827
i need to know the pin number to my card,pin_change,eval-1828
i will require help to take care of my utility bill,pay_bill,eval-1829
what music is this,what_song,eval-1830
call aj now,make_call,eval-1831
please put a hold on my retirement account right now,freeze_account,eval-1832
how many calories are in powdered donuts,calories,eval-1833
my card got dropped in the shredded and i need it replaced,damaged_card,eval-1834
what is covered under my insurance,insurance,eval-1835
under the name zebee book a reservation at the xenophobe for 3,restaurant_reservation,eval-1836
w-2 tax form where is it,w2,eval-1837
"i need a suite that can accommodate 3 adults and 1 child in san diego for may 15th, 16th, and 17th",book_hotel,eval-1838
can you check and tell me if my tires have enough air,tire_pressure,eval-1839
roll a 6 sided dice,roll_dice,eval-1840
i need leslie to be texted saying have a good day,text,eval-1841
how much pto have i used,pto_used,eval-1842
can you cancel my todo list please,todo_list_update,eval-1843
"for pasta primavera, what ingredients will i use",ingredients_list,eval-1844
complete a roll on a 4 sided dice,roll_dice,eval-1845
what is the present status of my credit card application,application_status,eval-1846
please spell doctor,spelling,eval-1847
i would like to change your name to fred,change_ai_name,eval-1848
how much fuel do i have left,gas,eval-1849
i need to know what day i need to pay my water bill,bill_due,eval-1850
what was my income last year,income,eval-1851
could you be a real person,are_you_a_bot,eval-1852
instruct me what to do,todo_list,eval-1853
please put a block on my wells fargo account immediately,freeze_account,eval-1854
show me popular sushi recipes,recipe,eval-1855
dial the last number that called me,make_call,eval-1856
i need gas so what should i get,gas_type,eval-1857
i want to report fraudulent activity on my discover card,report_fraud,eval-1858
find a recipe for hamburgers,recipe,eval-1859
what time is it over in pacific time,time,eval-1860
i want you to add the song i listen to to my summer playlist,update_playlist,eval-1861
does long horns do reservations,accept_reservations,eval-1862
is there a wait time at bjs right now,how_busy,eval-1863
are you 16 years old,how_old_are_you,eval-1864
what time of day is it in london,time,eval-1865
what time am i meeting with john,meeting_schedule,eval-1866
could you please raise your volume,change_volume,eval-1867
can you flip a coin i pick heads,flip_coin,eval-1868
put a device with my phone,sync_device,eval-1869
can you help me switch insurance plans,insurance_change,eval-1870
please tell me this month's transactions on my visa,transactions,eval-1871
what does unsavory mean,definition,eval-1872
where exactly am i at the moment,current_location,eval-1873
how safe is visiting canada this week,travel_alert,eval-1874
when do we have free day,next_holiday,eval-1875
i'm finished with my to do list,todo_list_update,eval-1876
i need to know how to change my oil and what kind of oil for a 2007 trailblazer,oil_change_how,eval-1877
tell me when my credit card expires,expiration_date,eval-1878
can you slow down the rate at which you talk,change_speed,eval-1879
add to my friday calendar a doctor's appointment,calendar_update,eval-1880
i need a table for 3 at 5pm at andrea's steakhouse under wheeler,restaurant_reservation,eval-1881
has my credit card application been approved yet,application_status,eval-1882
set an alarm for me please,alarm,eval-1883
remove my todo list,todo_list_update,eval-1884
please make the timer for cooking for for 2 hours,timer,eval-1885
"on the 22nd of this month, we need to clear our calendar so we can leave it open for mark to visit",calendar_update,eval-1886
do you know the apr on my chase credit card,apr,eval-1887
please lookup my experion credit score,credit_score,eval-1888
how long does it take before you have to change your oil,oil_change_when,eval-1889
i don't need my reservation for 5 at the loft please cancel it,cancel_reservation,eval-1890
please help me find my lost phone,find_phone,eval-1891
what timezone is honolulu in,timezone,eval-1892
please speak faster,change_speed,eval-1893
is today monday,date,eval-1894
how do i change oil on a car,oil_change_how,eval-1895
please stop it,cancel,eval-1896
thanks for helping me,thank_you,eval-1897
when will the clothes i ordered online arrive,order_status,eval-1898
what's left in the tank,gas,eval-1899
i want to find a flight for under 700 on the 4th from denver international to new york international,book_flight,eval-1900
you've been a big help,thank_you,eval-1901
give me a cool fact about new orleans,fun_fact,eval-1902
switch back to factory settings,reset_settings,eval-1903
please tell me if there's been any word on my vacation request,pto_request_status,eval-1904
how much do i have left to pay on my server and domain,bill_balance,eval-1905
ill pass,no,eval-1906
i'm telling you this is a true statement,yes,eval-1907
shopping list,shopping_list,eval-1908
"since i ran out , order more bread",order,eval-1909
what question did you just ask me,repeat,eval-1910
let carl know that he sucks,text,eval-1911
transfer 50 dollars from my checking account to my money market account,transfer,eval-1912
what's the status on my vacation approval,pto_request_status,eval-1913
i would like to know if you are an artificial intelligence being,are_you_a_bot,eval-1914
"on my citi card, the one that ends 1234, what's the apr",apr,eval-1915
could be there be a good amount of money in my checking account to go on a vacation,balance,eval-1916
is my milk safe to drink after being in the refrigerator for a week,food_last,eval-1917
who you work for,who_do_you_work_for,eval-1918
i want to report fraudulent activity on my capital one,report_fraud,eval-1919
my phone is lost and i need help finding it,find_phone,eval-1920
what country are you from,where_are_you_from,eval-1921
change to factory settings,reset_settings,eval-1922
what's the limit for my credit,credit_limit,eval-1923
give me a cool fact about seattle,fun_fact,eval-1924
is butter ok to use instead of oil,ingredient_substitution,eval-1925
what might i need to do to direct deposit my paycheck,direct_deposit,eval-1926
"my card was rejected at the zoo, could you tell me why",card_declined,eval-1927
when should i change these tires,tire_change,eval-1928
what to do in minneapolis,travel_suggestion,eval-1929
is my order at the delivery address,order_status,eval-1930
what kind of fuel does my car use,gas_type,eval-1931
do you remember when i last got my car looked at,last_maintenance,eval-1932
please change your language setting to russian,change_language,eval-1933
how old are you as of today,how_old_are_you,eval-1934
my card has a burn on it,damaged_card,eval-1935
how do you make dumplings,recipe,eval-1936
i'm looking for assistance booking a rental car in las vegas,car_rental,eval-1937
how much spending power is on my discover card,credit_limit,eval-1938
for under 700 i need a flight from denver international to new york international on the 3rd,book_flight,eval-1939
please turn the volume to 4,change_volume,eval-1940
are there any expected delays for flight dl123,flight_status,eval-1941
have the riots in france triggered any alerts for people traveling to there,travel_alert,eval-1942
do i have butter on my list,shopping_list,eval-1943
how bad is traffic on the way into oakville right now,traffic,eval-1944
when is my order coming,order_status,eval-1945
please go ahead and flip a coin,flip_coin,eval-1946
i need to book a reservation for 3 at xenophobe under the name zebee,restaurant_reservation,eval-1947
give me location for tourist destination in bangkok,travel_suggestion,eval-1948
when do i need a new credit card,expiration_date,eval-1949
put this in my workout playlist,update_playlist,eval-1950
change response language from mandarin to english,change_language,eval-1951
how ya doin,greeting,eval-1952
where can i locate the pnc account's interest rate,interest_rate,eval-1953
what is the current tune,what_song,eval-1954
give me a cool fact about lsd,fun_fact,eval-1955
i would like to know when is the next holiday here,next_holiday,eval-1956
"what is the meaning behind life, do you think",meaning_of_life,eval-1957
can you let me know how many pto days do i have left,pto_balance,eval-1958
how many calories are in a serving of deans french onion dip,calories,eval-1959
what do you i need to make pizza dough,ingredients_list,eval-1960
where can i locate my routing number for chase please,routing,eval-1961
can you tell me the status of my card's apr,apr,eval-1962
how long can i keep bison in the freezer for before it spoils,food_last,eval-1963
thank you for the help,thank_you,eval-1964
did i make a note on my todo list to mop the bathroom floor,todo_list,eval-1965
tell me when my credit card from visa expires please,expiration_date,eval-1966
"my card is lost, i would like to report it",report_lost_card,eval-1967
when's my next paycheck coming in,payday,eval-1968
"i need a w2 form, how do i get one",w2,eval-1969
will you start calling me chaz,change_user_name,eval-1970
help me book a place to stay from may 2 to may 4 in tampa,book_hotel,eval-1971
can you please whisper,whisper_mode,eval-1972
i would like to find out how to cash out cred card points,redeem_rewards,eval-1973
do i already have cereal on my shopping list,shopping_list,eval-1974
i would really like to know if my capital one credit card have international transaction fees,international_fees,eval-1975
i would like to know the limit for my credit,credit_limit,eval-1976
when would be a wise time to replace my tires,tire_change,eval-1977
what are carry-on rules for jet blue,carry_on,eval-1978
"who are you employed by, please",who_do_you_work_for,eval-1979
will i need to renew my credit card soon,expiration_date,eval-1980
can you tell me a joke about a lawyer,tell_joke,eval-1981
my vehicle needs what kind of fuel,gas_type,eval-1982
i'm exploring a possible cycle flight from yyz to dublin for w to aug two,book_flight,eval-1983
what time is it now in michigan,time,eval-1984
how are the fried chicken at zippys,restaurant_reviews,eval-1985
how do i go about getting direct deposit in my usaa account,direct_deposit,eval-1986
can you tell me how much air are in my car tires,tire_pressure,eval-1987
you know the reservation i have on 2:00 friday i confirm it,confirm_reservation,eval-1988
when do i get my next day off,next_holiday,eval-1989
will you respond to adam instead of the current name,change_ai_name,eval-1990
i just put steaks on the grill remind me to check them at the right time,reminder_update,eval-1991
give my gps location to jason,share_location,eval-1992
in what timezone is atlanta located,timezone,eval-1993
i need you to pair with my phone,sync_device,eval-1994
show me a hotel in boise that has positive reviews,book_hotel,eval-1995
can you subract 36 from 5,calculator,eval-1996
is there lettuce on my shopping list,shopping_list,eval-1997
i need you to pair with my phone please,sync_device,eval-1998
disconnect sync from my phone,sync_device,eval-1999
i would like to know carry-on information for delta,carry_on,eval-2000
whats this song,what_song,eval-2001
is raw carrot healthy to eat,nutrition_info,eval-2002
what's the clock say,time,eval-2003
"clear something up, are you a robot",are_you_a_bot,eval-2004
i need a car rental this week,car_rental,eval-2005
"i need some recommendations for fun tourist activities in washington, dc",travel_suggestion,eval-2006
help me schedule maintenance for my car,schedule_maintenance,eval-2007
what time is it in pacific standard time,time,eval-2008
i want you to set alarms for 2pm and 3pm,alarm,eval-2009
should i get shots if i'm going to go to thailand,vaccines,eval-2010
i am looking for good southeast asian restaurants in philadelphia,restaurant_suggestion,eval-2011
which time zone is germany is in,timezone,eval-2012
what is my pay,payday,eval-2013
how do i find out when my visa bill is due,bill_due,eval-2014
"i enjoyed our talk, goodbye",goodbye,eval-2015
i was in target about to buy a chair when my card got declined,card_declined,eval-2016
whats a good chinese dinner suggestion,meal_suggestion,eval-2017
are there international transaction fees associated with my td bank card,international_fees,eval-2018
what date is the next payday,payday,eval-2019
what's 100 dollars in euros,exchange_rate,eval-2020
my card was rejected at shakey's and i am wondering why,card_declined,eval-2021
i am requesting pto for march 2 and 3,pto_request,eval-2022
how to spell doctor,spelling,eval-2023
what's the time,time,eval-2024
initiate a call to robert,make_call,eval-2025
"looks like my card is being used by someone else, report it",report_fraud,eval-2026
"no, that is invalid",no,eval-2027
what is my name,user_name,eval-2028
which kinds of info are you familiar with,what_can_i_ask_you,eval-2029
would it be ok if i have pepper and not salt,ingredient_substitution,eval-2030
do i need shots before traveling to mexico,vaccines,eval-2031
i'd like to add this song to my relaxation playlist,update_playlist,eval-2032
how much do i have to pay on taxes and cable,bill_balance,eval-2033
can you raise your speaking speed,change_speed,eval-2034
how can i build up my credit score,improve_credit_score,eval-2035
what do i have going on for 12/03/2019,calendar,eval-2036
can you help me find someone to look at my car's engine because the light is on,schedule_maintenance,eval-2037
who is your manufacturer,who_made_you,eval-2038
what is my gymboree card's rewards balance,rewards_balance,eval-2039
is there any danger going to brazil,travel_alert,eval-2040
what are the different subjects that you know,what_can_i_ask_you,eval-2041
i want to hear my reminder list,reminder,eval-2042
"message carl, you suck",text,eval-2043
add this song to travel,update_playlist,eval-2044
let's try whisper mode,whisper_mode,eval-2045
what is the amount of calories that scrambled eggs has,calories,eval-2046
where do i find my w-2 form,w2,eval-2047
tell me the calorie content of frosted flakes,calories,eval-2048
how many calories are in ice cream,calories,eval-2049
where is the closest park,directions,eval-2050
please do a search for entertaining activities for tourists in mexico city,travel_suggestion,eval-2051
what rules does southwest have for carry-on luggage,carry_on,eval-2052
i need this song title,what_song,eval-2053
i'm thankful for your help,thank_you,eval-2054
i need your accent to be changed,change_accent,eval-2055
i want a block placed on my college fund account immediately,freeze_account,eval-2056
let me know if i can use ketchup in place of the mustard,ingredient_substitution,eval-2057
how long is the drive to the closest gas station,distance,eval-2058
what are the pets you have,do_you_have_pets,eval-2059
help me get my paycheck set up for direct deposit to my chase account,direct_deposit,eval-2060
how much time does it take a new card to get mailed to me,replacement_card_duration,eval-2061
what's the method for requesting a vacation,pto_request,eval-2062
where can i find the nearest dollar store,directions,eval-2063
